Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
48:10	xi1y		rc://*/ta/man/translate/writing-pronouns	and he kissed them	1	It may be helpful to read this sentence aloud in your translation to make sure the use of nouns and pronouns is natural and accurate in your language. Alternate translation: “and Israel kissed them on the cheeks” or “and his father kissed …”
48:10	yxhu			and embraced them	1	Consider again how you translated the word **embraced** in the book of Genesis. See Gen 29:13; 33:4; 48:10. Also compare that to how you translated an idiom (“fell on … neck”) that has a similar meaning in Gen 33:4; 45:14, 46:29. It may be necessary to translate these terms in different ways, depending on the context.
48:11	joqe			I did not expect to see your face	1	 Alternate translation: “I did not think I would ever see you again,”
48:11	cko4			but behold	1	 Alternate translation: “but amazingly,”
48:11	w75i			God has let me see also your offspring	1	 Alternate translation: “God has allowed me to see even your offspring” or “God has also allowed me to see your offspring”
48:12	wvkp			Then Joseph removed them	1	 Alternate translation: “Then Joseph took his sons away” or “Then Joseph had his sons step away”
48:12	agib		rc://*/ta/man/translate/writing-pronouns	from beside his knees	1	Joseph’s sons (who were in their 20s) were near Israel's knees, so that he could hug them; they were not sitting on his knees or lap. Also make sure your translation of **his** refers to Joseph's father (Israel/Jacob), not Joseph. Alternate translation: “from near his father,”
48:12	kz74			and he bowed down	1	 Alternate translation: “and he prostrated himself before him”
48:12	jfto		rc://*/ta/man/translate/translate-symaction	with his nose to the ground	1	Joseph bowed to the ground to show thankfulness and respect to his father and possibly also to God. If necessary, you could make that information explicit in your translation or put it in a footnote. Alternate translation: “with his face toward the ground in thankfulness and respect.”
48:13	ixv8			Then Joseph took	1	 Alternate translation: “Then he took”
48:13	wvf8			both of them	1	 Alternate translation: “both of his sons,”
48:13	nzul			Ephraim on his right	1	 Alternate translation: “with Ephraim at his right hand”
48:13	utvp			and Manasseh on his left	1	 Alternate translation: “and with Manasseh at his left hand”
48:13	o7vq		rc://*/ta/man/translate/figs-infostructure	and brought {them} near to him	1	For some languages it may be clearer or more natural to put this clause first in this verse and say, “Then he took/brought his sons close to his father again. He had Ephraim stand in front of Israel’s left hand/side, and he had Manasseh stand in front of Israel’s right hand/side.” Do what is best in your language. Alternate translation: “and he took them close to his father again.”
48:14	vklj		rc://*/ta/man/translate/translate-symaction	and {he placed} his left hand on the head of Manasseh. He guided his hands	1	In the Hebrew culture, the right side was the place of highest honor and using the right hand to bless someone was symbolic of giving greater honor to that person. The oldest son was also the one who normally received the greater blessing. Israel reverses that here and gives Joseph’s younger son the greater blessing. It may be important to include a footnote in your translation that gives this information.
48:14	jxo4			because	1	Make sure that the way you translate **because** fits with the fact that Israel wanted to place his right hand on Ephraim (to give him the greater blessing), even though Manasseh was the firstborn (who would normally receive the greater blessing in that culture). Alternate translation: “in spite of the fact that”
48:15	llyx			Then he blessed Joseph and said	1	Israel blessed Joseph by blessing Joseph’s sons (verses 15-16, 19-20). Alternate translation: “Then Israel blessed Joseph by blessing his sons and saying,”
48:15	gsdn		rc://*/ta/man/translate/figs-explicit	May the God	1	For some languages it may be necessary to make it explicit here that this prayer is a blessing for Joseph’s sons (rather than waiting until that is made clear in verse 16). Do what is best in your language. Also consider whether or not it is better in your language to break up the long sentence in verses 15-16 into shorter sentences. Alternate translation: “May God bless your sons, the God” or “I pray that God will bless your sons, the God” or “I ask God to bless your sons. He is the God”
48:15	iwxf			whom my fathers Abraham and Isaac	1	 Alternate translation: “whom my forefathers Abraham and Isaac”
48:15	r8jy		rc://*/ta/man/translate/figs-idiom	walked before	1	See how you translated the idiom “walk/live before” in Gen 17:1 and 24:40. You may need to translate it differently in different contexts. Alternate translation: “walked with according to his will,” or “lived obediently in the presence of,” or “obeyed,”
48:15	bi81		rc://*/ta/man/translate/figs-metaphor	the God who has been shepherding me	1	The word “shepherded” includes guiding, protecting, and providing food and water, such as a shepherd would do for his sheep. Here it is used as a metaphor that refers to God’s complete care of Israel throughout his life. Consider whether or not it is best in your language to use a similar metaphor here. For example, you could say, “He is the same God who, for my entire life, has taken care of all my needs, just as a good shepherd takes care of his sheep.” Alternate translation: “the same God who has watched over me” or “He is the same God who has taken care of me”
48:15	dt5m			from since I {was born} until this day	1	 Alternate translation: “from the beginning of my life until the present day”
48:16	wzng		rc://*/ta/man/translate/translate-key-terms	the Angel who has redeemed me from all evil	1	Consider whether it is better in your language to begin a new sentence here. Also consider again how you translated “angel” in the book of Genesis. See Gen 16:7, 9-11; 19:1, 15; 21:17; 22:11, 15; 24:7, 40; 28:12; 31:11; 32:3, 6; 48:16. Alternate translation: “He is also the Angel who rescued me continually from all harm”
48:16	hkqg			may he bless {these} boys	1	Consider whether or not it is better in your language to begin a new sentence here; your decision will depend on how you translated verse 15. Also, since Joseph’s sons were probably in their 20s, make sure your translation of this phrase does not sound like they were little boys. The Hebrew word for “boy” here can also be translated as “lad,” “servant,” or “young man,” depending on the context and who is speaking to whom. With that in mind, consider again how you translated this word in the book of Genesis. See Gen 14:24; 18:7; 19:4; 21:12, 17-20; 22:3, 5, 12, 19; 25:27; 34:19; 37:2; 41:12; 43:8; 44:22, 30-34; 48:16. Alternate translation: “I ask that he will cause these young men to prosper greatly,”
