Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
9:9	sc72		rc://*/ta/man/translate/figs-metaphor	to give to us reviving	1	As in [9:8](../09/08.md), **reviving** or renewed life in this context seems to be a figurative expression for greater freedom. Alternate translation: “so that they gave us greater freedom”
9:9	kdnc		rc://*/ta/man/translate/figs-parallelism	to raise up the house of our God and to cause its ruins to stand	1	These two phrases mean similar things. Ezra says essentially the same thing twice, probably to emphasize how remarkable this was after all the opposition that there had been to it. If repeating both phrases in your translation might be confusing for your readers, you can combine the phrases. Alternate translation: “and allowed us to rebuild the temple of our God” However, there is a slight difference in meaning, and you could also choose to bring that out in your translation. The second phrase is stronger because it indicates that the temple had previously been destroyed but now it was being restored. Alternate translation: “and allowed us to rebuild the temple of our God by repairing its ruins”
9:9	mpbv		rc://*/ta/man/translate/figs-metaphor	to raise up	1	**To raise up** is a figurative expression for building it. Alternate translation: “to rebuild”
9:9	f833		rc://*/ta/man/translate/figs-metaphor	and to cause its ruins to stand	1	Like **raise up**, **cause … to stand** is a figurative expression for building. Alternate translation: “by repairing its ruins”
9:9	b5aw		rc://*/ta/man/translate/figs-metaphor	and to give to us a wall in Judah and in Jerusalem	1	Ezra is not referring to a literal wall. (The walls of Jerusalem were still broken down at this time. They would not be repaired until Nehemiah came to the city over a dozen years later.) Rather, he means that the Persian kings authorized the returned exiles to re-establish their community in Judah and Jerusalem, and so the king would protect their right to live there. It is as if the Jews are already protected by this as though by a wall. Alternate translation: “and has given us a safe place to live in Judah and Jerusalem.”
9:10	a9fk		rc://*/ta/man/translate/figs-rquestion	So now, our God, what can we say after this	1	Ezra is making a statement, not really asking a question. He does not expect God to tell him what excuses he can give for the disobedience of the Israelites. Instead, he is using the question form to emphasize that the Israelites really have no excuses. If it would be helpful in your language, you could translate these words as a statement. Alternate translation: “So now, our God, we really have no excuses, after all of this.”
9:10	olme		rc://*/ta/man/translate/figs-explicit	after this	1	If it would be helpful in your language, you could explain what **this** refers to. There are two possibilities. (1) It probably refers to all of the sinning that the Jews did by disobeying God. Alternate translation: “after we have continued to sin against you” or (2) It could refer to the good things that God did for the Jews even though they continually disobeyed him. Alternate translation: “after you have been much more kind to us than we deserved”
9:10	akg2		rc://*/ta/man/translate/figs-metaphor	we have forsaken your commandments	1	As in [8:22](../08/22.md), forsaking or abandoning God is a metaphor for disobeying him or refusing to serve him. Alternate translation: “we have disobeyed your commandments”
9:11	v7am		rc://*/ta/man/translate/figs-metaphor	which you commanded by the hand of your servants, the prophets	1	Here, **hand** represents control and action. This expression means that God gave these commandments by having the prophets speak them to the people of Israel. Alternate translation: “which you told your servants, the prophets, to speak to us”
9:11	nqdl		rc://*/ta/man/translate/figs-quotemarks	saying	1	After this phrase Ezra begins to quote what the prophets commanded the people on Yahweh’s behalf. So this is a quotation within a quotation. That is, Ezra is quoting the prayer that he prayed on this occasion, and within that prayer, he is quoting what the prophets said. It may be helpful to your readers to indicate this by setting off these words within secondary quotation marks or with whatever other punctuation or convention your language uses to indicate a quotation within a quotation.
9:11	cqpt		rc://*/ta/man/translate/figs-metaphor	is a land of impurity by the impurity of the peoples of the lands	1	The prophets speak of the land of Canaan as if it were itself impure, because it was a place where the people did things that were very displeasing to God. Alternate translation: “is a land whose inhabitants do things that are displeasing to God”
9:11	n022		rc://*/ta/man/translate/figs-metaphor	by the impurity of	1	The prophets speak of these displeasing things as if they were contaminated. Alternate translation: “because of the detestable actions of”
9:11	t4gi		rc://*/ta/man/translate/figs-idiom	the peoples of the lands	1	See how you translated this expression in [3:3](../03/03.md). Here it refers to members of other people groups who were living in the land of Canaan. Alternate translation: “the inhabitants”
9:11	y2ii		rc://*/ta/man/translate/figs-metaphor	by their abominations that have filled it from mouth to mouth with their uncleanness	1	The term **abominations**, like the term **impurity**, refers to things that people do that are very displeasing to God. As in [9:1](../09/01.md), the term indicates that God must judge these actions as wrong, that is, as not in accordance with his own character. The prophets speak of these things as if they were accumulating physically and filling up the land. It may be helpful to begin a new sentence here. Alternate translation: “Throughout the land, from one end to the other, they have been doing things that are very displeasing to God”
