Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
9:22	acn9			וְ⁠הַ⁠חֹ֗דֶשׁ אֲשֶׁר֩	and & the month when	1	Alternate translation: “And that was the month when”
9:22	aco1		rc://*/ta/man/translate/figs-parallelism	נֶהְפַּ֨ךְ לָ⁠הֶ֤ם מִ⁠יָּגוֹן֙ לְ⁠שִׂמְחָ֔ה וּ⁠מֵ⁠אֵ֖בֶל לְ⁠י֣וֹם ט֑וֹב	it had turned for them from sorrow into joy and from mourning into a good day	1	These two phrases mean similar things. The repetition is used to emphasize how dramatic and wonderful the change was. If it would be helpful in your language, you could combine these phrases and say something like “after being very sad, they became very happy.” Alternate translation: “they changed from being very sorrowful and crying to being very joyful and celebrating”
9:22	aco3		rc://*/ta/man/translate/figs-explicit	נֶהְפַּ֨ךְ לָ⁠הֶ֤ם מִ⁠יָּגוֹן֙ לְ⁠שִׂמְחָ֔ה וּ⁠מֵ⁠אֵ֖בֶל לְ⁠י֣וֹם ט֑וֹב	it had turned for them from sorrow into joy and from mourning into a good day	1	It is implicit that the Jews were deeply distressed because they were being threatened with destruction, and they became very happy once they were safe from all their enemies. If it would be helpful in your language, you could say that here. Alternate translation: “everything had changed for them. They had been deeply distressed because they were threatened with destruction. But they became very happy once they were safe from all their enemies”
9:22	nch1		rc://*/ta/man/translate/figs-metaphor	נֶהְפַּ֨ךְ לָ⁠הֶ֤ם מִ⁠יָּגוֹן֙ לְ⁠שִׂמְחָ֔ה	it had turned for them from sorrow into joy	1	**Turning** represents changing. Alternate translation: “they changed from being very sad to being joyful”
9:22	aco4		rc://*/ta/man/translate/figs-abstractnouns	מִ⁠יָּגוֹן֙ לְ⁠שִׂמְחָ֔ה	from sorrow into joy	1	The abstract nouns **sorrow** and **joy** can be expressed with adjectives such as “distressed” and “happy.”
9:22	j113		rc://*/ta/man/translate/figs-explicit	לַ⁠עֲשׂ֣וֹת אוֹתָ֗⁠ם יְמֵי֙	in order to make them days of	1	These are things that Mordecai is telling the Jews to do in his letters. If it would be helpful in your language, you could say that here. Alternate translation: “so Mordecai told them to observe those days with”
9:22	j115		rc://*/ta/man/translate/figs-hendiadys	מִשְׁתֶּ֣ה וְ⁠שִׂמְחָ֔ה	feasting and rejoicing	1	As in verses 17, 18, and 19, this phrase expresses a single idea by using two words connected with “and.” The word “rejoicing” tells how the celebrating was to be done. Alternate translation: “joyful celebration” or “feasting joyfully”
9:22	aco5			וּ⁠מִשְׁל֤וֹחַ מָנוֹת֙ אִ֣ישׁ לְ⁠רֵעֵ֔⁠הוּ	and sending of gifts, a man to his friend	1	See how you translated this in verse 19. Review the notes there if that would be helpful. Alternate translation: “and by giving gifts to one another”
9:22	j117		rc://*/ta/man/translate/figs-idiom	אִ֣ישׁ לְ⁠רֵעֵ֔⁠הוּ	a man to his friend	1	Here, **a man** means “a person.” The term **friend** would include family members and neighbors as well as social friends. Alternate translation: “to one another”
9:22	aco6		rc://*/ta/man/translate/translate-symaction	וּ⁠מַתָּנ֖וֹת לָֽ⁠אֶבְיוֹנִֽים	and gifts to the needy	1	In this culture as in many others, helping the poor was also a way of acknowledging a special occasion. The idea was that no one should miss out on the benefits of the wonderful thing that God had done. Alternate translation: “Mordecai also told them that they should help the poor on those days”
9:22	z1vl		rc://*/ta/man/translate/figs-explicit	וּ⁠מַתָּנ֖וֹת לָֽ⁠אֶבְיוֹנִֽים	and gifts to the needy	1	This is also something that Mordecai is telling the Jews to do in his letters. If it would be helpful in your language, you could say that here. Alternate translation: “Mordecai also told them that they should give gifts to the poor on those days”
9:23	aco7		rc://*/ta/man/translate/figs-explicit	וְ⁠קִבֵּל֙ & אֲשֶׁר־כָּתַ֥ב מָרְדֳּכַ֖י אֲלֵי⁠הֶֽם	And & accepted & what Mordecai had written to them	1	The implication seems to be that the Jews were glad to do what Mordecai had instructed, because they had already been doing it. You can add a word such as “readily” to indicate this.
9:23	aco8			וְ⁠קִבֵּל֙	And & accepted	1	Alternate translation: “agreed”
9:23	ib25		rc://*/ta/man/translate/figs-events	אֲשֶׁר־הֵחֵ֖לּוּ לַ⁠עֲשׂ֑וֹת	what they had begun to do	1	You can put this information first, to present the events in logical and chronological order. Alternate translation: “the Jews were already celebrating those days that way”
9:24	j119		rc://*/ta/man/translate/grammar-connect-logic-result	כִּי֩	For	1	This introduces the reason for the events previously described. The story will now summarize everything that happened previously. The Jews were to celebrate because they were able to fight back when Haman plotted to destroy all of them. Alternate translation: “they would celebrate these days to remember”
9:24	kqf6		rc://*/ta/man/translate/figs-explicit	כִּי֩	For	1	If it would be helpful in your language, you could say here what this reason is explaining. Alternate translation: “they would establish those days as a holiday in order to remember how”
9:24	j125		rc://*/ta/man/translate/figs-distinguish	צֹרֵר֙ כָּל־הַ⁠יְּהוּדִ֔ים	the adversary of all the Jews	1	This phrase gives clarifying information about Haman. Alternate translation: “the enemy of all the Jews”
9:24	aco9			חָשַׁ֥ב עַל־הַ⁠יְּהוּדִ֖ים לְ⁠אַבְּדָ֑⁠ם	had plotted concerning the Jews to annihilate them	1	Alternate translation: “had tried to carry out a plan that would destroy the Jews”
9:24	xz7s		rc://*/ta/man/translate/figs-explicit	וְ⁠הִפִּ֥יל פּוּר֙ ה֣וּא הַ⁠גּוֹרָ֔ל	And he had cast a Pur (which is “the lot	1	You can say explicitly why Haman did this. Alternate translation: “he threw Pur (that is, he threw lots) to find out what would be the best day”
9:24	bcy2		rc://*/ta/man/translate/translate-names	פּוּר֙ ה֣וּא הַ⁠גּוֹרָ֔ל	a Pur (which is “the lot	1	As in 3:7, the storyteller is giving both the Persian and the Hebrew name because this is the story behind the Festival of Purim, which takes its name from “Pur.” So this is not repetition for emphasis. You can put in the Persian name and then the name for “lot” in your own language to show that the storyteller is doing this. Alternate translation: “a Pur (that is, a lot)”
9:24	j127		rc://*/ta/man/translate/figs-hendiadys	לְ⁠הֻמָּ֖⁠ם וּֽ⁠לְ⁠אַבְּדָֽ⁠ם	to vex them and to destroy them	1	The terms **vex** and **destroy** mean basically the same thing. They are used together to emphasize the degree to which Haman’s deadly plans were distressing to the Jews. If it would be helpful in your language, you could combine the terms and express the emphasis with a word like “completely.” Alternate translation: “and completely destroy them”
9:25	m8x3		rc://*/ta/man/translate/figs-explicit	וּ⁠בְ⁠בֹאָ⁠הּ֮ לִ⁠פְנֵ֣י הַ⁠מֶּלֶךְ֒	But when she came to the face of the king	1	In this summary, many details are communicated implicitly. **She** means Esther. Also, this verse continues the account of what this celebration is commemorating. If it would be helpful in your language, you could make these things explicit. Alternate translation: “the celebration also commemorated how Esther dared to come into the king’s presence without being summoned, and she won his favor”
9:25	j128		rc://*/ta/man/translate/figs-metonymy	לִ⁠פְנֵ֣י הַ⁠מֶּלֶךְ֒	to the face of the king	1	Here, **face** is a metonym meaning the presence of a person. This phrase means that Esther came into the king’s presence. Alternate translation: “into the king’s presence” or “before the king”
9:25	acp1		rc://*/ta/man/translate/figs-explicit	אָמַ֣ר עִם־הַ⁠סֵּ֔פֶר	he said with the letter	1	Once again, there is much information that is implicit here. If it would be helpful in your language, you could make it explicit. Alternate translation: “the king gave Mordecai the authority to send a letter throughout the empire saying that the Jews could defend themselves against their enemies”
9:25	y57b		rc://*/ta/man/translate/figs-idiom	יָשׁ֞וּב מַחֲשַׁבְתּ֧⁠וֹ הָ⁠רָעָ֛ה אֲשֶׁר־חָשַׁ֥ב עַל־הַ⁠יְּהוּדִ֖ים עַל־רֹאשׁ֑⁠וֹ	Let his evil plot that he plotted concerning the Jews return on his head	1	**His**, **he**, and **him** in this sentence refer to Haman. **Return on his head** is an idiom that means that what a person was planning to do to someone else happened to that person instead. Use an idiom with that meaning in your language. Alternate translation: “the wicked plan that Haman developed against the Jews will be done to him”
9:25	acp2		rc://*/ta/man/translate/figs-personification	וְ⁠תָל֥וּ אֹת֛⁠וֹ וְ⁠אֶת־בָּנָ֖י⁠ו עַל־הָ⁠עֵֽץ	and let them hang him and his sons on the pole	1	The letter itself did not say this. The story is summarizing the events in compressed form. It is speaking of the letter as if it were a person who could take action and give commands like this, but it was the king who gave the command. Alternate translation: “the king also ordered his servants to hang [or impale] Haman on a wooden pole [or hang Haman on a gallows]. When the Jews in Susa killed his ten sons, the king had their bodies hanged [or impaled] as well”
9:25	j129		rc://*/ta/man/translate/translate-unknown	הָ⁠עֵֽץ	the pole	1	See how you translated this in [2:23](../02/23.md). Review the note there if that would be helpful.
9:26	j131		rc://*/ta/man/translate/grammar-connect-logic-result	עַל־כֵּ֡ן	Therefore	1	This introduces the reason why the Jews gave the name “Purim” to this celebration. Alternate translation: “for that reason” or “that is why”
9:26	acp3		rc://*/ta/man/translate/figs-explicit	קָֽרְאוּ֩ לַ⁠יָּמִ֨ים הָ⁠אֵ֤לֶּה פוּרִים֙	they called these days “Purim	1	**They** means the Jews. Alternate translation: “the Jews called these days Purim, like the word Pur”
9:26	c1gi		rc://*/ta/man/translate/translate-names	פוּרִים֙	Purim	1	This is the name of the festival that commemorates the salvation of the Jewish people in ancient Persia from Haman’s plot to destroy and kill all the Jews in a single day.
9:26	buf1		rc://*/ta/man/translate/writing-background	עַל־שֵׁ֣ם הַ⁠פּ֔וּר	on account of the name of Pur	1	This is information that the original audience needed to understand how this celebration got its name. You can put this first in the verse because it explains what comes next. Alternate translation: “the Persian word for ‘lot’ is ‘Pur’”
9:26	yq8m		rc://*/ta/man/translate/figs-explicit	שֵׁ֣ם הַ⁠פּ֔וּר	the name of Pur	1	It can be stated clearly what “Pur” means. Alternate translation: “the word Pur, which means ‘lot’”
9:26	j133		rc://*/ta/man/translate/grammar-connect-logic-result	עַל־כֵּ֕ן	Therefore	1	The story has just given the reason why the holiday is called Purim. Now it is going to give another reason. It will be explaining why the Jews added this holiday to their calendar, in addition to the festivals that were commanded in the Law of Moses. The next verse describes them adding the holiday. This verse gives the reasons why they did that. Alternate translation: “because”
9:26	acp4			עַל־כָּל־דִּבְרֵ֖י הָ⁠אִגֶּ֣רֶת הַ⁠זֹּ֑את	on account of all the words of this letter	1	This is a reference to the letter that Mordecai wrote, as described in verses 20–22. Alternate translation: “because Mordecai wrote to them to tell them to observe this holiday”
9:26	acp5		rc://*/ta/man/translate/figs-parallelism	וּ⁠מָֽה־רָא֣וּ עַל־כָּ֔כָה וּ⁠מָ֥ה הִגִּ֖יעַ אֲלֵי⁠הֶֽם	and what they had seen concerning this and what had come upon them	1	These two phrases mean similar things. The repetition is used to emphasize what a vivid experience it was to live through the events that this story describes. If it would be helpful in your language, you could combine the phrases and express the emphasis with a word like “amazing.” Alternate translation: “the amazing things that had happened to them”
9:26	acp6		rc://*/ta/man/translate/figs-explicit	וּ⁠מָֽה־רָא֣וּ עַל־כָּ֔כָה וּ⁠מָ֥ה הִגִּ֖יעַ אֲלֵי⁠הֶֽם	and what they had seen concerning this and what had come upon them	1	These phrases say generally “this” and “what,” but they are referring to the specific events the story has related. If it would be helpful in your language, you could describe these things specifically. Alternate translation: “because the Jews had been able to destroy the enemies who had wanted to destroy them”
9:26	acp7		rc://*/ta/man/translate/figs-events	וּ⁠מָֽה־רָא֣וּ עַל־כָּ֔כָה וּ⁠מָ֥ה הִגִּ֖יעַ אֲלֵי⁠הֶֽם	and what they had seen concerning this and what had come upon them	1	You can put this first, before the information about Mordecai’s letter, because it happened first. You can say “then” when you tell about the letter.
9:26	j135		rc://*/ta/man/translate/figs-idiom	וּ⁠מָ֥ה הִגִּ֖יעַ אֲלֵי⁠הֶֽם	and what had come upon them	1	This expression means “what had happened to them.”
9:27	acp8			קִיְּמ֣וּ וְקִבְּל֣וּ הַ⁠יְּהוּדִים֩ ׀ עֲלֵי⁠הֶ֨ם ׀ וְ⁠עַל־זַרְעָ֜⁠ם וְ⁠עַ֨ל כָּל־הַ⁠נִּלְוִ֤ים עֲלֵי⁠הֶם֙ & לִ⁠הְי֣וֹת עֹשִׂ֗ים אֵ֣ת שְׁנֵ֤י הַ⁠יָּמִים֙ הָ⁠אֵ֔לֶּה	the Jews set up and accepted for themselves and for their seed and for all those who unite themselves to them (& to be making these two days	1	Alternate translation: “the Jews said that they would tell their descendants and those people who became Jews to be certain to celebrate this festival”
