Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
28:23	a645		rc://*/ta/man/translate/figs-nominaladj	πλείονες	more	1	Luke is using the adjective **more** as a noun to mean the larger number of people who came to hear Paul speak. Your language may use adjectives in the same way. If not, you could translate this word with an equivalent phrase. Alternate translation: “more people”
28:23	dg5f		rc://*/ta/man/translate/figs-abstractnouns	διαμαρτυρόμενος τὴν Βασιλείαν τοῦ Θεοῦ	testifying about the kingdom of God	1	If your language does not use an abstract noun for the idea of a **kingdom**, you could express the same idea in another way. Alternate translation: “testifying about how God had begun to rule as king”
28:23	peu1		rc://*/ta/man/translate/figs-merism	ἀπό τε τοῦ νόμου Μωϋσέως, καὶ τῶν προφητῶν	both from the Law of Moses and the Prophets	1	Luke is referring to all of the Hebrew Scriptures by naming two of their major parts. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “from passages throughout the Scriptures”
28:24	pmd6		rc://*/ta/man/translate/figs-activepassive	οἱ & ἐπείθοντο τοῖς λεγομένοις	some were convinced by the things being said	1	If your language does not use these passive forms, you could express the ideas in active form or in another way that is natural in your language. Alternate translation: “the things that Paul was saying convinced some”
28:25	n7pm		rc://*/ta/man/translate/figs-metonymy	εἰπόντος & ῥῆμα ἓν	having spoken one word	1	Luke is using the term **word** to mean a statement that Paul made by using words. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “having made this last statement”
28:25	a646		rc://*/ta/man/translate/figs-metaphor	τοὺς πατέρας ὑμῶν	your fathers	1	Paul is using the term **fathers** to mean “ancestors.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “your ancestors”
28:26	qj7q		rc://*/ta/man/translate/figs-quotesinquotes	λέγων, πορεύθητι πρὸς τὸν λαὸν τοῦτον, καὶ εἰπόν, ἀκοῇ ἀκούσετε, καὶ οὐ μὴ συνῆτε; καὶ βλέποντες βλέψετε, καὶ οὐ μὴ ἴδητε	"saying, ‘Go to this people and say,
By hearing you will hear but you will not understand at all,
and seeing you will see but you will not perceive at all"	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation and then another quotation inside the first one. It may be helpful to begin a new sentence here. Alternate translation: “The Holy Spirit told Isaiah to go to the people of Israel and tell them that by hearing they would hear but they would not understand at all and that seeing they would see but they would not perceive at all”
28:26	a647		rc://*/ta/man/translate/figs-quotemarks	λέγων, πορεύθητι	saying, ‘Go	1	This is the beginning of a quotation within a quotation. You may be able to indicate that with an opening second-level quotation mark or with some other punctuation or convention that your language could use to indicate the start of a second-level quotation. You may also be able to use special formatting to set off the quotation, as ULT does.
28:26	a648		rc://*/ta/man/translate/figs-quotemarks	εἰπόν, ἀκοῇ	"say,
By hearing"	1	This is the beginning of a quotation within a quotation within a quotation. You may be able to indicate that with an opening third-level quotation mark or with some other punctuation or convention that your language could use to indicate the start of a third-level quotation.
28:26	pax8		rc://*/ta/man/translate/figs-idiom	ἀκοῇ ἀκούσετε & βλέποντες βλέψετε	By hearing you will hear & seeing you will see	1	Isaiah is using a Hebrew idiom, the repetition of a verb to express the intensity of an action. It may not be possible to translate this Hebrew practice of verb repetition directly into many languages. Use a natural form of strengthening a verb in your language. Alternate translation: “You will try very hard to hear … you will try very hard to see”
28:26	a649		rc://*/ta/man/translate/figs-parallelism	ἀκοῇ ἀκούσετε, καὶ οὐ μὴ συνῆτε; καὶ βλέποντες βλέψετε, καὶ οὐ μὴ ἴδητε	"By hearing you will hear but you will not understand at all,
and seeing you will see but you will not perceive at all"	1	These two phrases mean similar things. If it would be helpful to your readers, you could combine them. Alternate translation: “You will become aware of what is happening around you but you will not understand the significance of what is happening”
28:26	s1ti		rc://*/ta/man/translate/figs-parallelism	καὶ οὐ μὴ συνῆτε & καὶ οὐ μὴ ἴδητε	"but you will not understand at all,
& but you will not perceive at all"	1	Both of these phrases mean basically the same thing. They emphasize that the Jewish people will not understand God’s plan.
28:26	a650		rc://*/ta/man/translate/figs-quotemarks	οὐ μὴ ἴδητε	you will not perceive at all	1	This is the end of a quotation within a quotation within a quotation. You may be able to indicate that with a closing third-level quotation mark or with some other punctuation or convention that your language could use to indicate the end of a third-level quotation.
28:27	fz42		rc://*/ta/man/translate/figs-quotesinquotes	ἐπαχύνθη γὰρ ἡ καρδία τοῦ λαοῦ τούτου, καὶ τοῖς ὠσὶν βαρέως ἤκουσαν, καὶ τοὺς ὀφθαλμοὺς αὐτῶν ἐκάμμυσαν, μήποτε ἴδωσιν τοῖς ὀφθαλμοῖς, καὶ τοῖς ὠσὶν ἀκούσωσιν, καὶ τῇ καρδίᾳ συνῶσιν, καὶ ἐπιστρέψωσιν, καὶ ἰάσομαι αὐτούς	"For the heart of this people has been thickened,
and with {their} ears they have hardly heard,
and they have shut their eyes,
lest they might see with {their} eyes,
and they might hear with {their} ears,
and they might understand with {their} heart and turn back,
and I would heal them"	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. It may be helpful to make this two sentences. Alternate translation: “The Holy Spirit told Isaiah to say that because the heart of that people had been thickened, and with their ears they had hardly heard, and they had shut their eyes. Otherwise they might have seen with their eyes, and they might have heard with their ears, and they might have understood with their heart and turned back, and God would have healed them”
