Reference	ID	Tags	SupportReference	Quote	GLQuote	Occurrence	Note
41:48	ekmx			אֶת כָּל אֹ֣כֶל שֶׁ֣בַע שָׁנִ֗ים אֲשֶׁ֤ר הָיוּ֙ בְּ⁠אֶ֣רֶץ מִצְרַ֔יִם	all the food of the seven years that were in the land of Egypt	1	See how you translated **all the food** in verse 35. Alternate translation: “all the extra food that was produced in the land of Egypt during those seven years,” or “all the extra grain that people produced during those seven years in the land of Egypt,”
41:48	rw03			וַ⁠יִּתֶּן אֹ֖כֶל בֶּ⁠עָרִ֑ים	and he put the food in the cities	1	" Alternate translation: “and he had them store that grain in the cities.”"
41:48	llbq		rc://*/ta/man/translate/figs-infostructure	אֹ֧כֶל שְׂדֵה הָ⁠עִ֛יר אֲשֶׁ֥ר סְבִיבֹתֶ֖י⁠הָ נָתַ֥ן בְּ⁠תוֹכָֽ⁠הּ	The food of the fields that surrounded {each} city he put inside it	1	Consider what phrase order is best for this sentence in your language. Alternate translation: “The food that people had harvested from the fields, he had his supervisors stockpile in the nearby cities.” or “In each city he had them store the food that people had harvested from the nearby fields.”
41:49	e4mq			וַ⁠יִּצְבֹּ֨ר יוֹסֵ֥ף	So Joseph stored up	1	See how you translated “store/stockpile” in verse 35. Alternate translation: “Joseph had his helpers store up”
41:49	gdv0			בָּ֛ר כְּ⁠ח֥וֹל הַ⁠יָּ֖ם	grain like the sand of the sea	1	See how you translated “as the sand of the sea” in Gen 32:12 and a similar phrase in Gen 22:17. Alternate translation: “so much grain that it looked as plentiful as grains of sand beside the sea” or “… as plentiful as the grains of sand on the beach.”
41:49	jotk			הַרְבֵּ֣ה מְאֹ֑ד עַ֛ד כִּי	very much, until	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “In fact, there was so much that” or “In fact, it was so plentiful that after a while”
41:49	rt8w			חָדַ֥ל לִ⁠סְפֹּ֖ר	he stopped measuring {it	1	It was probably Joseph’s helpers who measured the grain and kept records of it. See how you handled this at the beginning of this verse. Alternate translation: “he had them stop keeping track of it” or “they had to stop writing down how much there was,”
41:49	t7vr			כִּי אֵ֥ין מִסְפָּֽר	because it was without number	1	" Alternate translation: “because there was so much that they could no longer record it.”"
41:50	ulea		rc://*/ta/man/translate/writing-newevent	בְּ⁠טֶ֥רֶם תָּב֖וֹא שְׁנַ֣ת הָ⁠רָעָ֑ב	before the years of the famine came	1	Consider what is the best way to change topics and begin this new paragraph in your language. Alternate translation: “Now it so happened that before the seven years of famine came”
41:50	w7ad			וּ⁠לְ⁠יוֹסֵ֤ף יֻלַּד֙ שְׁנֵ֣י בָנִ֔ים & אֲשֶׁ֤ר יָֽלְדָה לּ⁠וֹ֙ אָֽסְנַ֔ת בַּת פּ֥וֹטִי פֶ֖רַע כֹּהֵ֥ן אֽוֹן	And & two sons were born to Joseph, whom Asenath, the daughter of Potiphera, the priest of On, bore for him	1	See how you translated **Asenath, the daughter of Potiphera, the priest of On** in verse 45. Alternate translation: “Joseph had two sons with his wife Asenath, a daughter of Potiphera, who was a priest in the city of On.” or “Joseph and his wife Asenath had two sons. Remember that Asenath was a daughter of Potiphera, a priest in the city of On.”
41:51	wsos			וַ⁠יִּקְרָ֥א יוֹסֵ֛ף אֶת שֵׁ֥ם	And Joseph called the name of	1	See how you translated the idiom **called the name of** in Gen 21:3.
41:51	rcrs			הַ⁠בְּכ֖וֹר	the firstborn {son	1	" Alternate translation: “his first son”"
41:51	emzc		rc://*/ta/man/translate/translate-names	מְנַשֶּׁ֑ה	Manasseh	1	If you include the meaning of the name **Manasseh** in your translation or in a footnote, it should fit with the way you translate **forget** in the following clause.
41:51	lcpw			כִּֽי־נַשַּׁ֤⁠נִי אֱלֹהִים֙	because {he said}, “God has made me forget	1	Your translation should not sound like Joseph had lost his memory of these things, rather God had blessed him so much that it helped him stop thinking about those things. Alternate translation: “… to stop thinking about”
41:51	j0ue			אֶת כָּל עֲמָלִ֔⁠י וְ⁠אֵ֖ת	all my toil and	1	" Alternate translation: “all my hardships and about”"
41:51	nllc			כָּל בֵּ֥ית אָבִֽ⁠י	all of my father’s house	1	" Alternate translation: “how much I have missed all of my family back home.”"
41:52	axyh			וְ⁠אֵ֛ת שֵׁ֥ם הַ⁠שֵּׁנִ֖י קָרָ֣א	And the name of the second {son} he called	1	" Alternate translation: “And Joseph named his second son”"
41:52	w4ny		rc://*/ta/man/translate/translate-names	אֶפְרָ֑יִם	Ephraim	1	If you include the meaning of Ephraim’s name in your translation or in a footnote, it should fit with the way you translate **fruitful** in the following clause.
41:52	loq5		rc://*/ta/man/translate/figs-idiom	כִּֽי הִפְרַ֥⁠נִי אֱלֹהִ֖ים	because {he said}, “God has made me fruitful	1	Consider again how you translated the idiom **fruitful** in the book of Genesis. See Gen 17:6; 26:22; 41:52.
41:53	b2gj			וַ⁠תִּכְלֶ֕ינָה שֶׁ֖בַע שְׁנֵ֣י הַ⁠שָּׂבָ֑ע אֲשֶׁ֥ר הָיָ֖ה	Then the seven years of abundance that was & ended	1	See how you translated **the seven years of abundance** in verses 34 and 47, and a similar phrase in verse 29. Alternate translation: “Finally the seven years when food was abundant”
41:53	ulfq		rc://*/ta/man/translate/figs-infostructure	וַ⁠תִּכְלֶ֕ינָה	Then & ended	1	For some languages it is better to put this phrase earlier in the sentence and say, “Finally the seven years were over when food was plentiful in the country of Egypt. Do what is best in your language. Alternate translation: “came to an end,”
41:54	kc3p			וַ⁠תְּחִלֶּ֜ינָה שֶׁ֣בַע שְׁנֵ֤י הָ⁠רָעָב֙ לָ⁠ב֔וֹא	and the seven years of famine started to come	1	Consider whether or not it is better in your language to begin a new sentence here. Alternate translation: “Then the seven years of famine began,”
41:54	wnph			כַּ⁠אֲשֶׁ֖ר אָמַ֣ר יוֹסֵ֑ף	just as Joseph had said	1	" Alternate translation: “just as Joseph had predicted would happen.” or “which is exactly what Joseph had said would happen.”"
41:54	gct9			וַ⁠יְהִ֤י רָעָב֙ בְּ⁠כָל הָ֣⁠אֲרָצ֔וֹת	And there was famine in all the lands	1	" Alternate translation: “The severe food shortage began to affect all countries,”"
41:54	b0ci			וּ⁠בְ⁠כָל אֶ֥רֶץ מִצְרַ֖יִם	but in all the land of Egypt	1	" Alternate translation: “but everywhere in the land of Egypt” or “but throughout the entire land of Egypt”"
41:54	xlgt		rc://*/ta/man/translate/figs-synecdoche	הָ֥יָה לָֽחֶם	there was bread	1	In this context, **bread** refers to all food in general. Alternate translation: “there was still plenty of food stored up.”
41:55	z65i		rc://*/ta/man/translate/figs-metonymy	וַ⁠תִּרְעַב֙ כָּל אֶ֣רֶץ מִצְרַ֔יִם	Then all the land of Egypt became famished	1	The phrase **all the land** refers here to the people living in Egypt. Consider whether or not you need to make that explicit in your language. Alternate translation: “Then all the people in the land of Egypt began to suffer from the famine, so”
41:55	u12u			וַ⁠יִּצְעַ֥ק הָ⁠עָ֛ם אֶל פַּרְעֹ֖ה לַ⁠לָּ֑חֶם	and the people cried to Pharaoh for the bread	1	" Alternate translation: “they begged Pharaoh for food.” or “they pleaded with Pharaoh to give them food.”"
41:55	bgdc			וַ⁠יֹּ֨אמֶר פַּרְעֹ֤ה לְ⁠כָל־מִצְרַ֨יִם֙	So Pharaoh said to all the Egyptians	1	" Alternate translation: “So King Pharaoh told them,” or “So he told them,”"
41:55	o6ix			לְכ֣וּ אֶל יוֹסֵ֔ף	Go to Joseph	1	" Alternate translation: “Go ask Joseph for food,” or “You must go to Joseph and ask him for help,”"
41:55	vkgw			אֲשֶׁר יֹאמַ֥ר לָ⁠כֶ֖ם תַּעֲשֽׂוּ	Whatever he says to you, do {it	1	Consider whether or not it is best to begin a new sentence here in your language. Alternate translation: “and do whatever he tells you to do.”
41:56	o5ta			וְ⁠הָ⁠רָעָ֣ב הָיָ֔ה עַ֖ל כָּל פְּנֵ֣י הָ⁠אָ֑רֶץ וַ⁠יִּפְתַּ֨ח	And the famine was over all the face of the land, so & opened	1	" Alternate translation: “Since the famine had spread throughout the whole country,” or “Since the severe food shortage was affecting the entire country,”"
41:56	yaxe		rc://*/ta/man/translate/figs-explicit	וַ⁠יִּפְתַּ֨ח יוֹסֵ֜ף	so Joseph opened	1	See how you translated verses 48 and 49, where Joseph is said to do something that he had his helpers do. Alternate translation: “Joseph ordered the supervisors under him to open up”
41:56	gp9f			אֶֽת כָּל אֲשֶׁ֤ר בָּ⁠הֶם֙	all {the buildings} that {had grain} in them	1	" Alternate translation: “all the storage barns where grain was being stored,”"
41:56	ps0i			וַ⁠יִּשְׁבֹּ֣ר לְ⁠מִצְרַ֔יִם	and sold {grain} to the Egyptians	1	" Alternate translation: “and they started selling the grain to the people of Egypt.”"
41:56	yjo3			וַ⁠יֶּחֱזַ֥ק הָֽ⁠רָעָ֖ב	And the famine was severe	1	" Alternate translation: “Then the famine kept getting more and more severe”"
41:56	gbf2			בְּ⁠אֶ֥רֶץ מִצְרָֽיִם	in the land of Egypt	1	" Alternate translation: “throughout the land of Egypt.” or “throughout their country.”"
41:57	hocx		rc://*/ta/man/translate/figs-metonymy	וְ⁠כָל הָ⁠אָ֨רֶץ֙	Then all the earth	1	This phrase refers to the people living on the earth. Consider whether or not you need to make that explicit in your language. See how you translated a similar metonymy (“all the land”) in verse 55. Alternate translation: “In fact, people from all over the earth”
41:57	s755			בָּ֣אוּ מִצְרַ֔יְמָ⁠ה לִ⁠שְׁבֹּ֖ר אֶל יוֹסֵ֑ף	came to Egypt to Joseph to buy {grain	1	" Alternate translation: “started traveling to Egypt to buy food from Joseph,”"
41:57	rlm3		rc://*/ta/man/translate/figs-infostructure	כִּֽי חָזַ֥ק הָ⁠רָעָ֖ב בְּ⁠כָל הָ⁠אָֽרֶץ	because the famine was severe in all the earth	1	For some languages it is clearer or more natural to put this clause near the beginning of verse 57 and say, “In fact, the famine was/became so severe/terrible in/throughout the entire/whole world that people started coming/traveling to Egypt from all over the world to buy grain from Joseph.” Do what is best in your language. See how you translated “severe/terrible” in verse 56. Alternate translation: “because the food shortage was so severe throughout the entire world.”
42:1	rkqc		rc://*/ta/man/translate/writing-newevent	וַ⁠יַּ֣רְא יַעֲקֹ֔ב כִּ֥י יֶשׁ־שֶׁ֖בֶר בְּ⁠מִצְרָ֑יִם	Then Jacob saw that there was grain in Egypt	1	This verse begins a new episode which overlaps in time with some of what was happening in chapter 41. Consider what is the best way to begin this episode in your language. Alternate translation: “Meanwhile in the land of Canaan, when Jacob learned that there was grain for sale in the country of Egypt,” or “… when Jacob found out that he could buy grain in Egypt,”
42:1	jj1t			וַ⁠יֹּ֤אמֶר יַעֲקֹב֙ לְ⁠בָנָ֔י⁠ו	so Jacob said to his sons	1	" Alternate translation: “he asked his sons,”"
42:1	ok2e		rc://*/ta/man/translate/figs-rquestion	לָ֖⁠מָּה תִּתְרָאֽוּ	Why are you looking at each other	1	Jacob uses this rhetorical question to get his sons to take action and do what he says next. Consider what is the best way to communicate that in your language. Alternate translation: “What are you waiting for?” or “Do not just sit here staring at each other!” or “Do not just stand there doing nothing!”
42:2	etgs		rc://*/ta/man/translate/writing-quotations	וַ⁠יֹּ֕אמֶר	And he said	1	For some languages it is more natural to omit the quote margin here, because the same person (Jacob) is still talking to the same people (his sons). Do what is best in your language. Alternate translation: “Then he added,”
42:2	f9cs			הִנֵּ֣ה	Behold	1	" Alternate translation: “Look,”"
42:2	xjv4			שָׁמַ֔עְתִּי	I have heard	1	" Alternate translation: “I learned” or “Someone told me”"
